t_years mag lon lat depth event_id lambda_true f_true
6.1971996862e+00 2.5614594586e+00 3.2994528608e+00 2.6569502068e+00 3.4586681391e+00 3.3190000000e+03 8.6000000000e+00 9.2798677164e-01
6.1983906179e+00 2.8647393559e+00 3.3153655041e+00 2.6939853270e+00 5.1913460909e+00 3.3200000000e+03 8.6000000000e+00 9.2798677164e-01
6.2010975225e+00 3.1315247965e+00 3.3423736721e+00 2.6979299256e+00 1.1037120098e+01 3.3210000000e+03 8.6000000000e+00 9.2798677164e-01
6.2048375553e+00 2.8069889995e+00 3.2854143013e+00 2.6563068209e+00 2.4755084192e+00 3.3220000000e+03 8.6000000000e+00 9.2798677164e-01
6.2082411277e+00 2.6957319451e+00 3.3523892788e+00 2.7045630913e+00 7.3491659990e+00 3.3230000000e+03 8.6000000000e+00 9.2798677164e-01
6.2108597865e+00 2.8669328332e+00 3.4065879994e+00 2.6754701848e+00 8.8227600922e+00 3.3240000000e+03 8.6000000000e+00 9.2798677164e-01
6.2167494968e+00 2.8446065883e+00 3.3909736299e+00 2.6808712260e+00 1.5921535230e+01 3.3250000000e+03 8.6000000000e+00 9.2798677164e-01
6.2176546004e+00 3.0423709145e+00 3.3679476228e+00 2.7018715569e+00 1.0134815186e+01 3.3260000000e+03 8.6000000000e+00 9.2798677164e-01
6.2189608477e+00 2.6191162398e+00 3.5036366830e+00 2.7286571675e+00 1.2143641746e+01 3.3270000000e+03 8.6000000000e+00 9.2798677164e-01
6.2212699964e+00 2.5319912270e+00 3.4416156650e+00 2.7230360098e+00 7.8119127009e+00 3.3280000000e+03 8.6000000000e+00 9.2798677164e-01
6.2318370835e+00 2.5826516927e+00 3.5092892574e+00 2.6743226671e+00 5.9704576074e+00 3.3290000000e+03 8.6000000000e+00 9.2798677164e-01
6.2334770746e+00 2.5656194326e+00 3.4416030530e+00 2.6983087864e+00 5.6510035525e+00 3.3300000000e+03 8.6000000000e+00 9.2798677164e-01
6.2363559603e+00 2.9171395665e+00 3.4412895843e+00 2.6717459919e+00 1.4273455685e+01 3.3310000000e+03 8.6000000000e+00 9.2798677164e-01
6.2383919413e+00 2.5618788700e+00 3.5144163918e+00 2.7279179591e+00 2.9573318480e+00 3.3320000000e+03 8.6000000000e+00 9.2798677164e-01
6.2431491323e+00 2.8565965226e+00 3.4865821874e+00 2.6781232101e+00 8.2360559871e+00 3.3330000000e+03 8.6000000000e+00 9.2798677164e-01
6.2435543701e+00 3.6428160816e+00 3.4737383591e+00 2.6888661580e+00 1.6291767128e+01 3.3340000000e+03 8.6000000000e+00 9.2798677164e-01
6.2446388785e+00 2.5530471611e+00 3.4520342865e+00 2.6652196411e+00 1.2112785596e+01 3.3350000000e+03 8.6000000000e+00 9.2798677164e-01
6.2470250958e+00 2.6683189987e+00 3.4847664584e+00 2.7013028254e+00 6.5240584655e+00 3.3360000000e+03 8.6000000000e+00 9.2798677164e-01
6.2512274199e+00 3.0074811533e+00 3.5050823606e+00 2.7156014767e+00 1.7265039889e+01 3.3370000000e+03 8.6000000000e+00 9.2798677164e-01
6.2518206832e+00 3.4291496832e+00 3.5408218958e+00 2.6877476957e+00 1.4998977373e+01 3.3380000000e+03 8.6000000000e+00 9.2798677164e-01
6.2519594331e+00 2.8335650555e+00 3.5663682621e+00 2.6637191332e+00 4.2380993403e+00 3.3390000000e+03 8.6000000000e+00 9.2798677164e-01
6.2529238044e+00 2.5789790400e+00 3.5821943672e+00 2.7093336557e+00 1.7279056202e+01 3.3400000000e+03 8.6000000000e+00 9.2798677164e-01
6.2562209366e+00 2.9307884234e+00 3.5306891858e+00 2.6718707952e+00 1.0992872555e+01 3.3410000000e+03 8.6000000000e+00 9.2798677164e-01
6.2565389885e+00 2.9598408832e+00 3.5690261249e+00 2.7298225821e+00 9.5670696754e+00 3.3420000000e+03 8.6000000000e+00 9.2798677164e-01
6.2590079479e+00 2.7664514601e+00 3.5703936187e+00 2.6717400766e+00 2.6951828650e+00 3.3430000000e+03 8.6000000000e+00 9.2798677164e-01
6.2650812515e+00 4.4512165163e+00 3.6142043586e+00 2.7223682929e+00 1.6452541991e+01 3.3440000000e+03 8.6000000000e+00 9.2798677164e-01
6.2657594720e+00 2.6886981650e+00 3.6063293980e+00 2.6984738350e+00 4.8083562899e+00 3.3450000000e+03 8.6000000000e+00 9.2798677164e-01
6.2720874723e+00 2.6668447343e+00 3.6554356908e+00 2.6804153116e+00 8.9150937742e+00 3.3460000000e+03 8.6000000000e+00 9.2798677164e-01
6.2752400463e+00 2.7459536156e+00 3.6085614515e+00 2.7249919105e+00 1.4100817571e+01 3.3470000000e+03 8.6000000000e+00 9.2798677164e-01
6.2765163173e+00 2.5914201584e+00 3.6018516291e+00 2.7266475399e+00 1.5926014972e+01 3.3480000000e+03 8.6000000000e+00 9.2798677164e-01
6.2783473798e+00 2.6100297735e+00 3.5971651728e+00 2.6713988243e+00 5.2078684926e+00 3.3490000000e+03 8.6000000000e+00 9.2798677164e-01
6.2803471822e+00 3.1326268751e+00 3.6550092628e+00 2.6644371388e+00 1.2508285484e+01 3.3500000000e+03 8.6000000000e+00 9.2798677164e-01
6.2852784653e+00 3.2211295289e+00 3.6133390066e+00 2.6672209672e+00 1.5417914633e+01 3.3510000000e+03 8.6000000000e+00 9.2798677164e-01
6.2888768019e+00 2.5670366193e+00 3.6369173117e+00 2.7137806155e+00 1.2566381455e+01 3.3520000000e+03 8.6000000000e+00 9.2798677164e-01
6.2898456626e+00 4.2621053407e+00 3.6571430890e+00 2.6966963630e+00 1.6021079105e+01 3.3530000000e+03 8.6000000000e+00 9.2798677164e-01
6.2900239475e+00 2.7866518910e+00 3.6591759834e+00 2.7116081646e+00 5.6203021197e+00 3.3540000000e+03 8.6000000000e+00 9.2798677164e-01
6.2920274456e+00 2.7167090829e+00 3.6910262470e+00 2.6735151662e+00 1.3198180783e+01 3.3550000000e+03 8.6000000000e+00 9.2798677164e-01
6.2931163726e+00 3.1762525970e+00 3.7489327793e+00 2.6768991990e+00 2.3784661047e+00 3.3560000000e+03 8.6000000000e+00 9.2798677164e-01
6.2932487287e+00 2.5204576713e+00 3.6723357733e+00 2.6747065338e+00 6.2542911670e+00 3.3570000000e+03 8.6000000000e+00 9.2798677164e-01
6.2934696886e+00 3.2460126656e+00 3.7113922204e+00 2.6821845217e+00 1.7511776446e+01 3.3580000000e+03 8.6000000000e+00 9.2798677164e-01
6.2941497297e+00 3.6989820092e+00 3.7354859494e+00 2.6881755220e+00 1.0450902333e+01 3.3590000000e+03 8.6000000000e+00 9.2798677164e-01
6.2943557693e+00 2.6422055634e+00 3.7539616515e+00 2.6701126938e+00 3.5169380272e+00 3.3600000000e+03 8.6000000000e+00 9.2798677164e-01
6.2997938245e+00 3.1961921111e+00 3.8096102625e+00 2.6760073348e+00 1.0592528106e+01 3.3610000000e+03 8.6000000000e+00 9.2798677164e-01
6.3004959551e+00 2.9709629521e+00 3.8056677770e+00 2.6683661830e+00 5.9169896507e+00 3.3620000000e+03 8.6000000000e+00 9.2798677164e-01
6.3005446380e+00 3.4128616617e+00 3.7604167032e+00 2.6574865273e+00 7.2974135218e+00 3.3630000000e+03 8.6000000000e+00 9.2798677164e-01
6.3046655931e+00 2.8545570000e+00 3.7819839090e+00 2.6724692294e+00 1.0836746873e+01 3.3640000000e+03 8.6000000000e+00 9.2798677164e-01
6.3064425758e+00 2.9870061137e+00 3.8241718243e+00 2.6850426715e+00 7.3843783877e+00 3.3650000000e+03 8.6000000000e+00 9.2798677164e-01
6.3067808892e+00 2.6581164305e+00 3.8100157555e+00 2.6700833140e+00 2.6475252278e+00 3.3660000000e+03 8.6000000000e+00 9.2798677164e-01
6.3068141779e+00 2.7573140246e+00 3.7896800434e+00 2.6586992217e+00 1.4495901061e+01 3.3670000000e+03 8.6000000000e+00 9.2798677164e-01
6.3073752340e+00 3.0280241440e+00 3.8046942525e+00 2.6926937371e+00 2.2579121466e+00 3.3680000000e+03 8.6000000000e+00 9.2798677164e-01
6.3082921169e+00 2.5218001711e+00 3.8006505749e+00 2.6668052855e+00 1.7934139788e+01 3.3690000000e+03 8.6000000000e+00 9.2798677164e-01
6.3091926720e+00 3.5675494908e+00 3.8025978870e+00 2.7003803532e+00 2.6640209916e+00 3.3700000000e+03 8.6000000000e+00 9.2798677164e-01
6.3107798861e+00 2.5638703319e+00 3.9022469725e+00 2.7085435570e+00 6.4579004258e+00 3.3710000000e+03 8.6000000000e+00 9.2798677164e-01
6.3116631266e+00 2.6874595331e+00 3.8569252450e+00 2.6916217991e+00 6.8199226957e+00 3.3720000000e+03 8.6000000000e+00 9.2798677164e-01
6.3128507240e+00 2.5903966865e+00 3.8656472677e+00 2.7075905574e+00 4.9571875317e+00 3.3730000000e+03 8.6000000000e+00 9.2798677164e-01
6.3158974657e+00 2.7653995394e+00 3.8513231402e+00 2.6719766435e+00 1.1045964975e+01 3.3740000000e+03 8.6000000000e+00 9.2798677164e-01
6.3166660151e+00 2.5939841552e+00 3.8902358538e+00 2.6869461881e+00 1.0428754181e+01 3.3750000000e+03 8.6000000000e+00 9.2798677164e-01
6.3190877206e+00 3.0031293938e+00 3.8670634073e+00 2.6889560259e+00 8.4764920535e+00 3.3760000000e+03 8.6000000000e+00 9.2798677164e-01
6.3225881349e+00 4.8162424052e+00 3.9025801422e+00 2.7111090857e+00 1.3309184108e+01 3.3770000000e+03 8.6000000000e+00 9.2798677164e-01
6.3242963451e+00 2.5934381907e+00 3.8659839409e+00 2.6893794642e+00 9.4304818902e+00 3.3780000000e+03 8.6000000000e+00 9.2798677164e-01
6.3247021139e+00 2.6178638213e+00 3.8835120239e+00 2.7205648230e+00 6.9132228316e+00 3.3790000000e+03 8.6000000000e+00 9.2798677164e-01
6.3282629959e+00 2.8538113661e+00 3.8362395420e+00 2.7093427113e+00 1.4237008034e+01 3.3800000000e+03 8.6000000000e+00 9.2798677164e-01
6.3354906173e+00 2.7694169274e+00 3.8313368620e+00 2.7137794447e+00 3.3753379946e+00 3.3810000000e+03 8.6000000000e+00 9.2798677164e-01
6.3371581316e+00 4.8694577673e+00 3.8880087387e+00 2.6675562870e+00 1.2702374094e+01 3.3820000000e+03 8.6000000000e+00 9.2798677164e-01
6.3415181391e+00 4.0051994114e+00 3.8838828669e+00 2.6807012867e+00 2.1395244042e+00 3.3830000000e+03 8.6000000000e+00 9.2798677164e-01
6.3426996205e+00 3.0625456686e+00 3.8560462800e+00 2.6571981710e+00 4.8354277517e+00 3.3840000000e+03 8.6000000000e+00 9.2798677164e-01
6.3429557729e+00 2.8220576265e+00 4.1218774335e+00 2.6905297767e+00 1.4225936684e+01 3.3850000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3436549093e+00 2.6387499441e+00 4.2157110828e+00 2.7263977022e+00 9.4832440132e+00 3.3860000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3440272434e+00 3.0677244166e+00 4.2685324033e+00 2.6942314063e+00 1.0296302387e+01 3.3870000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3456861441e+00 2.6638810585e+00 4.3630337041e+00 2.6859727147e+00 2.4814536708e+00 3.3880000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3469092210e+00 3.3779200676e+00 4.3406752561e+00 2.6745596199e+00 3.1377758072e+00 3.3890000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3492125053e+00 2.5197220968e+00 4.3126507807e+00 2.6807343410e+00 3.6570684498e+00 3.3900000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3502357279e+00 2.5903888598e+00 4.4090967402e+00 2.7166286766e+00 2.5624115614e+00 3.3910000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3508182471e+00 2.7601701013e+00 1.3992603925e-01 2.7972080404e+00 1.1066594008e+01 3.3920000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3517907266e+00 2.5028807004e+00 8.0698203431e-02 2.8017167643e+00 9.7798368303e+00 3.3930000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3523288301e+00 3.3089839786e+00 2.3484867627e-01 2.7468735647e+00 1.5609468402e+01 3.3940000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3549011089e+00 2.5767216891e+00 5.0947063896e-01 2.7938088853e+00 9.9046090492e+00 3.3950000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3551615343e+00 2.6570151805e+00 6.0426073983e-01 2.7518730555e+00 6.6578610852e+00 3.3960000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3575915032e+00 3.1350405544e+00 7.1024557061e-01 2.7867081411e+00 1.6506982906e+01 3.3970000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3577870066e+00 2.5237349247e+00 7.5569718848e-01 2.7844075166e+00 1.2871856567e+01 3.3980000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3583926061e+00 2.8197397359e+00 8.4422866345e-01 2.7721306392e+00 1.5237893581e+01 3.3990000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3591590939e+00 2.6097563196e+00 1.0464892474e+00 2.8055339299e+00 1.7934348845e+01 3.4000000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3635099625e+00 3.8472316144e+00 1.1741353422e+00 2.7610807213e+00 8.7952203855e+00 3.4010000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3640292094e+00 2.6989685961e+00 1.3197527955e+00 2.7506800538e+00 1.7391502150e+01 3.4020000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3679826363e+00 2.7840393984e+00 1.4281006945e+00 2.7839268260e+00 5.7744395871e+00 3.4030000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3726920957e+00 2.7869561747e+00 1.6275839216e+00 2.8118776028e+00 2.2968066919e+00 3.4040000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3734110344e+00 4.0608152221e+00 1.9822117781e+00 2.8103945298e+00 7.9598460716e+00 3.4050000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3771224804e+00 2.6992860006e+00 1.9906026865e+00 2.7985372327e+00 1.3155082413e+01 3.4060000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3789995321e+00 2.7694094355e+00 2.0758069018e+00 2.7735766338e+00 1.2430784667e+01 3.4070000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3797328346e+00 3.3877267572e+00 2.0958302491e+00 2.7939306108e+00 1.4414951689e+01 3.4080000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3817724499e+00 2.8448432619e+00 2.1490293892e+00 2.7878183403e+00 1.7216289742e+01 3.4090000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3831654545e+00 2.6663813689e+00 2.6841731157e+00 2.7879618158e+00 7.5723310278e+00 3.4100000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3867641268e+00 3.3013541220e+00 2.8590462125e+00 2.8019951562e+00 1.5453843240e+01 3.4110000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3881059186e+00 3.0231391975e+00 2.8812612519e+00 2.7401393677e+00 6.9618148879e+00 3.4120000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3903902503e+00 2.7742926395e+00 2.9327495655e+00 2.7410534923e+00 1.4502510752e+01 3.4130000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3905162213e+00 3.5007374608e+00 3.0441861108e+00 2.7644649917e+00 1.2473068699e+01 3.4140000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3914744807e+00 2.7145359733e+00 3.1485546125e+00 2.7901885808e+00 1.3796460264e+01 3.4150000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3921703097e+00 2.5028296000e+00 3.2436851218e+00 2.7582740559e+00 1.2896610808e+01 3.4160000000e+03 6.0000000000e-01 -2.9444389792e+00
6.3990594099e+00 2.5031527032e+00 3.2679265870e+00 2.8055006895e+00 3.6196912747e+00 3.4170000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4030972025e+00 2.7279923821e+00 3.2120467408e+00 2.7904757192e+00 1.2075542905e+01 3.4180000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4045703775e+00 2.9653361018e+00 3.3338226303e+00 2.7877212075e+00 1.7565798793e+01 3.4190000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4062682280e+00 3.2360848929e+00 3.4598741694e+00 2.8074597895e+00 1.4400187566e+01 3.4200000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4101287849e+00 3.2899209670e+00 3.7322441310e+00 2.7681639637e+00 5.6270178716e+00 3.4210000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4177189936e+00 2.5359411476e+00 3.8555105859e+00 2.7401307113e+00 1.7688552714e+01 3.4220000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4209119888e+00 3.0109485047e+00 4.0291180777e+00 2.7864007416e+00 1.7672368921e+01 3.4230000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4256356743e+00 2.8202559819e+00 4.1331444979e+00 2.7601071337e+00 7.4026894223e+00 3.4240000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4268872305e+00 3.6854847804e+00 4.3165165888e+00 2.7932463252e+00 9.8996825329e+00 3.4250000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4275321708e+00 2.7629031351e+00 4.5301413111e+00 2.7849963977e+00 1.6991725180e+01 3.4260000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4306317691e+00 2.8225809743e+00 4.6574302265e+00 2.7503681161e+00 5.9902619332e+00 3.4270000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4306432193e+00 3.2159661323e+00 4.9094460023e+00 2.7462329406e+00 9.2840704723e+00 3.4280000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4318813481e+00 2.8746056488e+00 4.9634999835e+00 2.8083719141e+00 1.5813770353e+01 3.4290000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4321975201e+00 3.2087459558e+00 7.1615773259e-02 2.8152067844e+00 7.6496355273e+00 3.4300000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4348314530e+00 2.5685677708e+00 2.1256244021e-01 2.8873633726e+00 1.2270759166e+01 3.4310000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4379207370e+00 2.5309203433e+00 3.0358294639e-01 2.8485562950e+00 6.1049269855e+00 3.4320000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4400739455e+00 2.9779839494e+00 4.2207823152e-01 2.8175968427e+00 5.7341257321e+00 3.4330000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4426732407e+00 2.7653176980e+00 4.5134362756e-01 2.8187183116e+00 1.0158056336e+01 3.4340000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4440403763e+00 2.6584747810e+00 5.3351800275e-01 2.8857132651e+00 8.3082089980e+00 3.4350000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4452745288e+00 4.5797421241e+00 6.7151373036e-01 2.8196874843e+00 7.8168990694e+00 3.4360000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4496149046e+00 2.7044843539e+00 8.0072347345e-01 2.8576647437e+00 1.4492290696e+01 3.4370000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4537142660e+00 3.0877146185e+00 8.7256087794e-01 2.8842496404e+00 1.6642034089e+01 3.4380000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4538337871e+00 2.5029267990e+00 9.6675310284e-01 2.8535641622e+00 9.3697043804e+00 3.4390000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4573242439e+00 2.5830595025e+00 1.1170750401e+00 2.8628234698e+00 3.2058736151e+00 3.4400000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4588202951e+00 2.5672851692e+00 1.3193195091e+00 2.8724737722e+00 9.0700589743e+00 3.4410000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4608578194e+00 2.5034194712e+00 1.3736002381e+00 2.8203387377e+00 1.6762438847e+01 3.4420000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4616650785e+00 2.6999049652e+00 1.3832923294e+00 2.8266802850e+00 7.9853641963e+00 3.4430000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4629499025e+00 2.5948712397e+00 1.4682576526e+00 2.8317547955e+00 1.3376568172e+01 3.4440000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4655414130e+00 3.4138712105e+00 1.6707108450e+00 2.8386119533e+00 4.4214547205e+00 3.4450000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4695009669e+00 4.1295018418e+00 1.8691112894e+00 2.8209078796e+00 8.3110503655e+00 3.4460000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4707885978e+00 2.5787981808e+00 1.8758596140e+00 2.8702972440e+00 9.8389884757e+00 3.4470000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4738041861e+00 2.6611408367e+00 2.1012935337e+00 2.8374476294e+00 7.5958246484e+00 3.4480000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4740857294e+00 2.8226188533e+00 2.0501993634e+00 2.8812766441e+00 9.0519885945e+00 3.4490000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4792115202e+00 2.5641909259e+00 2.1544665828e+00 2.8583702620e+00 1.2779043641e+01 3.4500000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4809448340e+00 2.5323367451e+00 2.2255402330e+00 2.8677785425e+00 5.7083114647e+00 3.4510000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4813502386e+00 2.7333760835e+00 2.4280413575e+00 2.8579474220e+00 7.7049727788e+00 3.4520000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4814084669e+00 2.9544628292e+00 2.4945155016e+00 2.8216728293e+00 6.5571352578e+00 3.4530000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4836255057e+00 3.2413160035e+00 2.5639289381e+00 2.8870509746e+00 1.4284837493e+01 3.4540000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4842982873e+00 2.9321033327e+00 2.7468669844e+00 2.8470321242e+00 6.0658748795e+00 3.4550000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4850927964e+00 3.2277313667e+00 2.7505562376e+00 2.8880134835e+00 5.3979695178e+00 3.4560000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4875734324e+00 3.4138575027e+00 3.2488006081e+00 2.8768202905e+00 2.7819077353e+00 3.4570000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4913528918e+00 2.7802497909e+00 3.2156982534e+00 2.8200483990e+00 5.5937298502e+00 3.4580000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4926625836e+00 2.9178363764e+00 3.3237212727e+00 2.8818780694e+00 5.5171669627e+00 3.4590000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4941001212e+00 2.8250743238e+00 3.3631636552e+00 2.8615689595e+00 1.4354356087e+01 3.4600000000e+03 6.0000000000e-01 -2.9444389792e+00
6.4941354315e+00 2.7967902035e+00 3.4306875838e+00 2.8150706882e+00 3.6344726459e+00 3.4610000000e+03 6.0000000000e-01 -2.9444389792e+00
6.5029147957e+00 3.0586468940e+00 3.5101195049e+00 2.8453860009e+00 6.1760476965e+00 3.4620000000e+03 6.0000000000e-01 -2.9444389792e+00
6.5042098701e+00 2.8673002368e+00 3.6200117827e+00 2.8456315118e+00 7.7978429857e+00 3.4630000000e+03 6.0000000000e-01 -2.9444389792e+00
6.5045611890e+00 3.0426482383e+00 3.6257278506e+00 2.8797216372e+00 7.8191376568e+00 3.4640000000e+03 6.0000000000e-01 -2.9444389792e+00
6.5065189739e+00 2.9321721630e+00 3.8662031185e+00 2.8381616817e+00 8.8304883797e+00 3.4650000000e+03 6.0000000000e-01 -2.9444389792e+00
6.5081282406e+00 3.4639611892e+00 4.0990148779e+00 2.8253123882e+00 1.2815949411e+01 3.4660000000e+03 6.0000000000e-01 -2.9444389792e+00
6.5086731645e+00 3.0860679509e+00 4.2802508016e+00 2.8610754450e+00 9.3103783505e+00 3.4670000000e+03 6.0000000000e-01 -2.9444389792e+00
6.5096779700e+00 3.2345120504e+00 4.3250603973e+00 2.8869871167e+00 9.8173433973e+00 3.4680000000e+03 6.0000000000e-01 -2.9444389792e+00
6.5098745911e+00 2.6648723525e+00 4.3867002750e+00 2.8299391985e+00 2.8302992957e+00 3.4690000000e+03 6.0000000000e-01 -2.9444389792e+00
6.5115551439e+00 2.6469222439e+00 4.5522352769e+00 2.8280628482e+00 1.2505184540e+01 3.4700000000e+03 6.0000000000e-01 -2.9444389792e+00
6.5148442590e+00 3.1472189192e+00 4.5710523757e+00 2.8163756631e+00 2.3177119773e+00 3.4710000000e+03 6.0000000000e-01 -2.9444389792e+00
6.5148712086e+00 3.7631487948e+00 4.6169219115e+00 2.8860009094e+00 1.2827974953e+01 3.4720000000e+03 6.0000000000e-01 -2.9444389792e+00
6.5169334508e+00 2.7423715690e+00 4.9329167502e+00 2.8133831084e+00 1.2539437109e+01 3.4730000000e+03 6.0000000000e-01 -2.9444389792e+00
6.5202372465e+00 4.9396662080e+00 1.9690481400e-01 2.9008336190e+00 1.4725855190e+01 3.4740000000e+03 6.0000000000e-01 -2.9444389792e+00
6.5211386810e+00 3.7023245301e+00 1.6640888354e-01 2.9125750263e+00 4.0566167217e+00 3.4750000000e+03 6.0000000000e-01 -2.9444389792e+00
